1357,Bayon Airlines,(Unknown),"",BAY,BAYON,Cambodia,N
1358,Bannert Air,(Unknown),"",BBA,BANAIR,Austria,N
1359,Biman Bangladesh Airlines,(Unknown),BG,BBC,BANGLADESH,Bangladesh,Y
1360,Bluebird Cargo,(Unknown),BF,BBD,BLUE CARGO,Iceland,N
1361,Beibars CJSC,(Unknown),"",BBS,BEIBARS,Kazakhstan,N
1362,Bravo Airlines,(Unknown),"",BBV,BRAVO EUROPE,Spain,N
1363,Blue Bird Aviation,(Unknown),"",BBZ,COBRA,Kenya,N
1364,BACH Flugbetriebsges,(Unknown),B4,BCF,BACH,Austria,N
1365,Blue Islands,(Unknown),"",BCI,BLUE ISLAND,United Kingdom,N
1366,British Caribbean Airways,(Unknown),"",BCL,"",United Kingdom,N
1367,British Charter,(Unknown),"",BCR,BACKER,United Kingdom,N
1368,BCT Aviation,(Unknown),"",BCT,BOBCAT,United Kingdom,N
1369,Business Aviation Center,(Unknown),"",BCV,BUSINESS AVIATION,Ukraine,N
1370,Blue Dart Aviation,(Unknown),BZ,BDA,BLUE DART,India,N
1371,B&H Airlines,(Unknown),JA,BON,Air Bosna,Bosnia and Herzegovina,N
1372,Bissau Discovery Flying Club,(Unknown),"",BDF,BISSAU DISCOVERY,Guinea-Bissau,N
1373,Belgian Army,(Unknown),"",AYB,BELGIAN ARMY,Belgium,N
1374,Badr Airlines,(Unknown),"",BDR,BADR AIR,Sudan,N
1375,Best Aviation Ltd,(Unknown),"",BEA,BEST AIR,Bangladesh,N
1376,Belgorod Aviation Enterprise,(Unknown),"",BED,BELOGORYE,Russia,N
1377,Bar Harbor Airlines,(Unknown),"",AJC,BAR HARBOR,United States,N
1378,Balear Express,(Unknown),"",BEF,BALEAR EXPRESS,Spain,N
1379,Bel Air Helicopters,(Unknown),"",BEH,BLUECOPTER,Denmark,N
1380,Berkut Air,(Unknown),"",BEK,BERKUT,Kazakhstan,N
1381,BETA - Brazilian Express Transportes Aereos,(Unknown),"",BET,BETA CARGO,Brazil,N
1382,Basler Flight Service,(Unknown),"",BFC,BASLER,United States,N
1383,Bear Flight,(Unknown),"",BFG,BEARFLIGHT,Sweden,N
1384,Buffalo Airways,(Unknown),J4,BFL,BUFFALO,Canada,N
1385,Bombardier,(Unknown),"",BFO,BOMBARDIER,Canada,N
1386,Burkina Airlines,(Unknown),"",BFR,BURKLINES,Burkina Faso,N
1387,Business Flight Sweden,(Unknown),"",BFS,BUSINESS FLIGHT,Sweden,N
1388,Bahrain Defence Force,(Unknown),"",BFW,SUMMAN,Bahrain,N
1389,BH Air,(Unknown),"",BGH,BALKAN HOLIDAYS,Bulgaria,N
1390,British Gulf International,(Unknown),"",BGI,BRITISH GULF,S,N
1391,British Gulf International-Fez,(Unknown),"",BGK,GULF INTER,Kyrgyzstan,N
1392,Benin Golf Air,(Unknown),A8,BGL,BENIN GOLF,Benin,N
1393,Bugulma Air Enterprise,(Unknown),"",BGM,BUGAVIA,Russia,N
1394,Budget Air Bangladesh,(Unknown),"",BGR,BUDGET AIR,Bangladesh,N
1395,Bergen Air Transport,(Unknown),"",BGT,BERGEN AIR,Norway,N
1396,Buddha Air,(Unknown),"",BHA,BUDDHA AIR,Nepal,N
1397,Balkh Airlines,(Unknown),"",BHI,SHARIF,Afghanistan,N
1398,Bristow Helicopters,(Unknown),"",BHL,BRISTOW,United Kingdom,N
1399,Bristow Helicopters Nigeria,(Unknown),"",BHN,BRISTOW HELICOPTERS,Nigeria,N
1400,Bhoja Airlines,(Unknown),"",BHO,BHOJA,Pakistan,N
1401,Belair Airlines,(Unknown),4T,BHP,BELAIR,Switzerland,Y
1402,Bighorn Airways,(Unknown),"",BHR,BIGHORN AIR,United States,N
1403,Bahamasair,(Unknown),UP,BHS,BAHAMAS,Bahamas,Y
1404,Bright Air,(Unknown),"",BHT,BRIGHTAIR,Netherlands,N
1405,Bringer Air Cargo Taxi Aereo,(Unknown),E6,"","",Brazil,N
1406,Balkan Bulgarian Airlines,(Unknown),LZ,"","","",Y
1407,BA Connect,(Unknown),TH,"","",United Kingdom,N
1408,Bosphorus European Airways,(Unknown),"",BHY,BOSPHORUS,Turkey,N
1409,Binair,(Unknown),"",BID,BINAIR,Germany,N
1410,Big Island Air,(Unknown),"",BIG,BIG ISLE,United States,N
1411,British International Helicopters,(Unknown),BS,BIH,BRINTEL,United Kingdom,Y
1412,Billund Air Center,(Unknown),"",BIL,BILAIR,Denmark,N
1413,Boise Interagency Fire Center,(Unknown),"",BIN,BISON-AIR,United States,N
1414,Bird Leasing,(Unknown),"",BIR,BIRD AIR,United States,N
1415,Bizjet Ltd,(Unknown),"",BIZ,BIZZ,United Kingdom,N
1416,Baja Air,(Unknown),"",BJA,BAJA AIR,Mexico,N
1417,Baltic Jet Aircompany,(Unknown),"",BJC,BALTIC JET,Latvia,N
1418,Business Jet Solutions,(Unknown),"",BJS,SOLUTION,United States,N
1419,Bankair,(Unknown),B4,BKA,BANKAIR,United States,N
1420,BF-Lento OY,(Unknown),"",BKF,BAKERFLIGHT,Finland,Y
1421,Barken International,(Unknown),"",BKJ,BARKEN JET,United States,N
1422,Bangkok Airways,(Unknown),PG,BKP,BANGKOK AIR,Thailand,Y
1423,Bukovyna,(Unknown),"",BKV,BUKOVYNA,Ukraine,N
1424,Blue Bird Aviation,(Unknown),"",BLB,BLUEBIRD SUDAN,Sudan,N
1425,Bellesavia,(Unknown),"",BLC,BELLESAVIA,Belarus,N
1426,Blue Line,(Unknown),"",BLE,BLUE BERRY,France,N
1427,Blue1,(Unknown),KF,BLF,BLUEFIN,Finland,Y
1428,Belgavia,(Unknown),"",BLG,BELGAVIA,Belgium,N
1429,Blue Horizon Travel Club,(Unknown),"",BLH,BLUE HORIZON,United States,N
1430,Blue Jet,(Unknown),"",BLJ,BLUEWAY,Spain,N
1431,Baltic Airlines,(Unknown),"",BLL,BALTIC AIRLINES,Russia,Y
1432,Blue Airways,(Unknown),"",BLM,BLUE ARMENIA,Armenia,N
1433,Bali International Air Service,(Unknown),"",BLN,BIAR,Indonesia,N
1434,Bearskin Lake Air Service,(Unknown),JV,BLS,BEARSKIN,Canada,Y
1435,Baltic Aviation,(Unknown),"",BLT,BALTAIR,United States,N
1436,Bellview Airlines,(Unknown),B3,BLV,BELLVIEW AIRLINES,Nigeria,Y
1437,bmi,bmi British Midland,BD,BMA,MIDLAND,United Kingdom,Y
1438,British Medical Charter,(Unknown),"",BMD,BRITISH MEDICAL,United Kingdom,N
1439,Briggs Marine Environmental Services,(Unknown),"",BME,BRIGGS,United Kingdom,N
1440,Bristow Masayu Helicopters,(Unknown),"",BMH,MASAYU,Indonesia,N
1441,bmibaby,(Unknown),WW,BMI,BABY,United Kingdom,Y
1442,Bemidji Airlines,(Unknown),CH,BMJ,BEMIDJI,United States,Y
1443,Bismillah Airlines,(Unknown),5Z,BML,BISMILLAH,Bangladesh,N
1444,Bowman Aviation,(Unknown),"",BMN,BOWMAN,United States,N
1445,British Midland Regional,(Unknown),"",BMR,"",United Kingdom,Y
1446,BMW,(Unknown),"",BMW,BMW-FLIGHT,Germany,N
1447,Banco de Mexico,(Unknown),"",BMX,BANXICO,Mexico,N
1448,Bond Offshore Helicopters,(Unknown),"",BND,BOND,United Kingdom,N
1449,Benina Air,(Unknown),"",BNE,BENINA AIR,Libya,N
1450,BN Group Limited,(Unknown),"",BNG,VECTIS,United Kingdom,N
1451,Blue Nile Ethiopia Trading,(Unknown),"",BNL,NILE TRADING,Ethiopia,N
1452,Bonair Aviation,(Unknown),"",BNR,BONAIR,Canada,N
1453,Bancstar - Valley National Corporation,(Unknown),"",BNS,BANCSTAR,United States,N
1454,Bentiu Air Transport,(Unknown),"",BNT,BENTIU AIR,Sudan,N
1455,Benane Aviation Corporation,(Unknown),"",BNV,BENANE,Mauritania,N
1456,British North West Airlines,(Unknown),"",BNW,BRITISH NORTH,United Kingdom,N
1457,Boniair,(Unknown),"",BOA,KUMANOVO,Macedonia,N
1458,Bond Air Services,(Unknown),"",BOD,UGABOND,Uganda,N
1459,Boeing,(Unknown),"",BOE,BOEING,United States,N
1460,Bordaire,(Unknown),"",BOF,BORDAIR,Canada,N
1461,Bookajet Limited,(Unknown),"",BOO,BOOKAJET,United Kingdom,N
1462,Bouraq Indonesia Airlines,(Unknown),BO,BOU,BOURAQ,Indonesia,N
1463,Blue Panorama Airlines,(Unknown),BV,BPA,BLUE PANOROMA,Italy,Y
1464,Berkhut ZK,(Unknown),"",BPK,VENERA,Kazakhstan,N
1465,Bundepolizei-Fliegertruppe,(Unknown),"",BPO,PIROL,Germany,N
1466,Budapest Aircraft Services/Manx2,(Unknown),"",BPS,BASE,Hungary,Y
1467,Bonus Aviation,(Unknown),"",BPT,BONUS,United Kingdom,N
1468,British Petroleum Exploration,(Unknown),"",BPX,"",Colombia,N
1469,BRA-Transportes Aereos,(Unknown),7R,BRB,BRA-TRANSPAEREOS,Brazil,N
1470,Brock Air Services,(Unknown),"",BRD,BROCK AIR,Canada,N
1471,Breeze Ltd,(Unknown),"",BRE,AVIABREEZE,Ukraine,N
1472,Bering Air,(Unknown),8E,BRG,BERING AIR,United States,Y
1473,Briansk State Air Enterprise,(Unknown),"",BRK,BRIANSK-AVIA,Russia,N
1474,Branson Airlines,(Unknown),"",BRN,BRANSON,United States,N
1475,BASE Regional Airlines,(Unknown),"",BRO,COASTRIDER,Netherlands,N
1476,Brazilian Air Force,(Unknown),"",BRS,BRAZILIAN AIR FORCE,Brazil,Y
1477,British Regional Airlines,(Unknown),"",BRT,BRITISH,United Kingdom,N
1478,Belavia Belarusian Airlines,(Unknown),B2,BRU,BELARUS AVIA,Belarus,Y
1479,Bravo Air Congo,(Unknown),K6,BRV,BRAVO,Democratic Republic of the Congo,N
1480,Bright Aviation Services,(Unknown),"",BRW,BRIGHT SERVICES,Bulgaria,N
1481,Braniff International Airways,(Unknown),BN,BNF,Braniff,United States,N
1482,Buffalo Express Airlines,(Unknown),"",BRX,BUFF EXPRESS,United States,N
1483,Burundayavia,(Unknown),"",BRY,BURAIR,Kazakhstan,N
1484,Bistair - Fez,(Unknown),"",BSC,BIG SHOT,Kyrgyzstan,N
1485,Blue Star Airlines,(Unknown),"",BSD,AIRLINES STAR,Mexico,N
1486,Brasair Transportes Aereos,(Unknown),"",BSI,BRASAIR,Brazil,N
1487,Blue Swann Aviation,(Unknown),"",BSJ,BLUE SWANN,United Kingdom,N
1488,Blue Sky Aviation,(Unknown),"",BSM,"",Lebanon,N
1489,Bissau Aero Transporte,(Unknown),"",BSS,BISSAU AIRSYSTEM,Guinea-Bissau,N
1490,Best Air,(Unknown),"",BST,TUNCA,Turkey,N
1491,Blue Sky Airways,(Unknown),"",BSW,SKY BLUE,Czech Republic,N
1492,Big Sky Airlines,(Unknown),GQ,BSY,BIG SKY,United States,N
1493,BAL Bashkirian Airlines,(Unknown),V9,BTC,BASHKIRIAN,Russia,N
1494,Baltijas Helicopters,(Unknown),"",BTH,BALTIJAS HELICOPTERS,Latvia,N
1495,Baltyka,(Unknown),"",BTK,BALTYKA,Ukraine,N
1496,Baltia Air Lines,(Unknown),"",BTL,BALTIA FLIGHT,United States,N
1497,Botir-Avia,(Unknown),"",BTR,BOTIR-AVIA,Kyrgyzstan,N
1498,Business Express,(Unknown),"",GAA,BIZEX,United States,N
1499,BT-Slavuta,(Unknown),"",BTT,BEETEE-SLAVUTA,Ukraine,N
1500,Metro Batavia,(Unknown),7P,BTV,BATAVIA,Indonesia,Y
1501,Bulgarian Air Charter,(Unknown),"",BUC,BULGARIAN CHARTER,Bulgaria,N
1502,Blue Airlines,(Unknown),"",BUL,BLUE AIRLINES,Democratic Republic of the Congo,N
1503,Buryat Airlines Aircompany,(Unknown),"",BUN,BURAL,Russia,N
1504,Buzz Stansted,(Unknown),"",BUZ,BUZZ,United Kingdom,N
1505,Buffalo Airways,(Unknown),"",BVA,BUFFALO AIR,United States,N
1506,Bulgarian Aeronautical Centre,(Unknown),"",BVC,BULGARIAN WINGS,Bulgaria,N
1507,Baron Aviation Services,(Unknown),"",BVN,SHOW-ME,United States,N
1508,Berjaya Air,(Unknown),J8,BVT,BERJAYA,Malaysia,Y
1509,Bellview Airlines,(Unknown),"",BVU,Sierra Leone,"",N
1510,Blue Wings,(Unknown),QW,BWG,BLUE WINGS,Germany,Y
1511,Blue Wing Airlines,(Unknown),"",BWI,BLUE TAIL,Suriname,N
1512,BWA (2002) Ltd,(Unknown),"",BWL,BRITWORLD,United Kingdom,N
1513,Bahrain Executive Air Services,(Unknown),"",BXA,BEXAIR,Bahrain,N
1514,Bar XH Air,(Unknown),"",BXH,PALLISER,Canada,N
1515,Brussels International Airlines,(Unknown),"",BXI,XENIA,Belgium,N
1516,BAX Global,(Unknown),8W,"","","",N
1517,Redding Aero Enterprises,(Unknown),"",BXR,BOXER,United States,N
1518,Berry Aviation,(Unknown),"",BYA,BERRY,United States,N
1519,Bylina Joint-Stock Company,(Unknown),"",BYL,BYLINA,Russia,N
1520,Berytos Airlines,(Unknown),"",BYR,"",Lebanon,N
1521,Bayu Indonesia Air,(Unknown),BM,BYE,BAYU,Indonesia,N
1522,Bizair Fluggesellschaft,(Unknown),"",BZA,BERLIN BEAR,Germany,N
1523,Brit Air,(Unknown),DB,BZH,BRITAIR,France,Y
1524,Butane Buzzard Aviation Corporation,(Unknown),"",BZZ,BUZZARD,United Kingdom,N
1525,Business Flight Salzburg,(Unknown),"",AUJ,AUSTROJET,Austria,N
1526,BKS Air (Rivaflecha),(Unknown),"",CKM,COSMOS,Spain,N
1527,Bristol Flying Centre,(Unknown),"",CLF,CLIFTON,United Kingdom,N
1528,Barnes Olsen Aeroleasing,(Unknown),"",CLN,SEELINE,United Kingdom,N
1529,Baltimore Air Transport,(Unknown),"",CPJ,CORPJET,United States,N
1530,Boston-Maine Airways,(Unknown),E9,CXS,CLIPPER CONNECTION,United States,N
1531,Brussels Airlines,SN Brussels Airlines,SN,DAT,BEE-LINE,Belgium,Y
1532,Baltimore Airways,(Unknown),"",EAH,EASTERN,United States,N
1533,Bond Aviation,(Unknown),"",EBA,BOND AVIATION,Italy,N
1534,Brazilian Army Aviation,(Unknown),"",EXB,BRAZILIAN ARMY,Brazil,N
1535,Business Express Delivery,(Unknown),"",EXP,EXPRESS AIR,Canada,N
1536,Bel Limited,(Unknown),"",FOS,"",Russia,N
1537,Bangkok Aviation Center,(Unknown),"",HAW,THAI HAWK,Thailand,N
1538,Benair,(Unknown),"",HAX,SCOOP,Norway,N
1539,Binter Canarias,(Unknown),NT,IBB,"",Spain,Y
1540,Bonyad Airlines,(Unknown),"",IRJ,BONYAD AIR,Iran,N
1541,Burundaiavia,(Unknown),"",IVR,RERUN,Kazakhstan,N
1542,Blue Air,(Unknown),0B,JOR,BLUE TRANSPORT,Romania,Y
1543,British Mediterranean Airways,(Unknown),KJ,LAJ,BEE MED,United Kingdom,Y
1544,Belle Air,(Unknown),"",LBY,ALBAN-BELLE,Albania,N
1545,Blom Geomatics,(Unknown),"",LED,SWEEPER,Norway,N
1546,Benin Littoral Airways,(Unknown),"",LTL,LITTORAL,Benin,N
1547,Bombardier Business Jet Solutions,(Unknown),"",LXJ,FLEXJET,United States,N
1548,Bulgaria Air,(Unknown),FB,LZB,FLYING BULGARIA,Bulgaria,Y
1549,Brazilian Navy Aviation,(Unknown),"",MBR,BRAZILIAN NAVY,Brazil,N
1550,Barents AirLink,(Unknown),8N,NKF,NORDFLIGHT,Sweden,Y
1551,Belgian Navy,(Unknown),"",NYB,BELGIAN NAVY,Belgium,N
1552,Bakoji Airlines Services,(Unknown),"",OGJ,BAKO AIR,Nigeria,N
1553,Benders Air,(Unknown),"",PEB,PALEMA,Sweden,N
1554,Balmoral Central Contracts,(Unknown),"",PNT,PORTNET,South Africa,N
1555,BGB Air,(Unknown),"",POI,BOJBAN,Kazakhstan,N
1556,Butte Aviation,(Unknown),"",PPS,PIPESTONE,United States,N
1557,Bond Air Services,(Unknown),"",RHD,RED HEAD,United Kingdom,N
1558,Business Airfreight,(Unknown),"",RLR,RATTLER,United States,N
1559,BAC Express Airlines,(Unknown),"",RPX,RAPEX,United Kingdom,N
1560,Boscombe Down DERA (Formation),(Unknown),"",RRS,BLACKBOX,United Kingdom,N
1561,Business Jet Sweden,(Unknown),"",SCJ,SCANJET,Sweden,N
1562,British Airways Shuttle,(Unknown),"",SHT,SHUTTLE,United Kingdom,N
1563,British Sky Broadcasting,(Unknown),"",SKH,SKYNEWS,United Kingdom,N
1564,Bell Helicopter Textron,(Unknown),"",TXB,TEXTRON,Canada,N
1565,Buzzaway Limited,(Unknown),"",UKA,UKAY,United Kingdom,N
1566,Biz Jet Charter,(Unknown),"",VLX,AVOLAR,United States,N
1567,Blue Chip Jet,(Unknown),"",VOL,BLUE SPEED,Sweden,N
1568,BAE Systems,(Unknown),"",WFD,AVRO,United Kingdom,N
1569,BAE Systems,(Unknown),"",WTN,TARNISH,United Kingdom,N
1570,Baseops International,(Unknown),"",XBO,"",United States,N
1571,Bureau Veritas,(Unknown),"",XDA,"",France,N
1572,British Airways,(Unknown),"",XMS,SANTA,United Kingdom,N
1573,Boskovic Air Charters Limited,(Unknown),"",ZBA,BOSKY,Kenya,N
1574,C Air Jet Airlines,(Unknown),"",SRJ,SYRJET,Syrian Arab Republic,N
1575,C N Air,(Unknown),"",ORO,CAPRI,Spain,N
1576,C and M Aviation,(Unknown),"",TIP,TRANSPAC,United States,N
1577,C&M Airways,(Unknown),"",RWG,RED WING,United States,N
1578,C.S.P.,(Unknown),"",RMU,Societe,AIR-MAUR,N
1579,CABI,(Unknown),"",CBI,CABI,Ukraine,N
1580,CAI,(Unknown),"",CPI,AIRCAI,Italy,N
1581,CAL Cargo Air Lines,(Unknown),5C,ICL,CAL,Israel,Y
1582,CAM Air Management,(Unknown),"",CMR,CAMEO,United Kingdom,N
1583,CATA L,(Unknown),"",CTZ,CATA,Argentina,N
1584,CCF Manager Airline,(Unknown),"",CCF,TOMCAT,Germany,N
1585,CEDTA (Compania Ecuatoriana De Transportes Aereos),(Unknown),"",CED,CEDTA,Ecuador,N
1586,CHC Denmark,(Unknown),"",HBI,HELIBIRD,Denmark,N
1587,CHC Helicopters,(Unknown),"",HEM,HEMS,Australia,N
1588,CHC Airways,(Unknown),AW,SCH,"",Netherlands,N
1589,CHC Helikopter Service,(Unknown),"",HKS,HELIBUS,Norway,N
1590,CI-Tours,(Unknown),"",VCI,CI-TOURS,Ivory Coast,N
1591,CKC Services,(Unknown),"",CKC,"",United States,N
1592,CM Stair,(Unknown),"",CMZ,CEE-EM STAIRS,Mauritania,N
1593,CNET,(Unknown),"",CNT,KNET,France,N
1594,COAPA AIR,(Unknown),"",OAP,COAPA,Mexico,N
1595,COMAV,(Unknown),"",PDR,SPEEDSTER,Namibia,N
1596,CRI Helicopters Mexico,(Unknown),"",CRH,HELI-MEX,Mexico,N
1597,CSA Air,(Unknown),"",IRO,IRON AIR,United States,N
1598,CSE Aviation,(Unknown),"",CSE,OXFORD,United Kingdom,N
1599,CTK Network Aviation,(Unknown),"",CTQ,CITYLINK,Ghana,N
1600,Cabair College of Air Training,(Unknown),"",CBR,CABAIR,United Kingdom,N
1601,Cabo Verde Express,(Unknown),"",CVE,KABEX,Cape Verde,N
1602,Caernarfon Airworld,(Unknown),"",CWD,AMBASSADOR,United Kingdom,N
1603,Cairo Air Transport Company,(Unknown),"",CCE,"",Egypt,N
1604,Cal Gulf Aviation,(Unknown),"",CGC,CAL-GULF,Sao Tome and Principe,N
1605,Cal-West Aviation,(Unknown),"",REZ,CAL AIR,United States,N
1606,California Air Shuttle,(Unknown),"",CSL,CALIFORNIA SHUTTLE,United States,N
1607,Calima Aviacion,(Unknown),XG,CLI,CALIMA,Spain,Y
1608,Calm Air,(Unknown),MO,CAV,CALM AIR,Canada,N
1609,Camai Air,(Unknown),R9,CAM,AIR CAMAI,United States,N
1610,Cambodia Airlines,(Unknown),"",KHM,CAMBODIA AIRLINES,Cambodia,N
1611,Cameroon Airlines,(Unknown),UY,UYC,CAM-AIR,Cameroon,N
1612,Campania Helicopteros De Transporte,(Unknown),"",HSO,HELIASTURIAS,Spain,N
1613,CanJet,(Unknown),C6,CJA,CANJET,Canada,N
1614,Canada Jet Charters,(Unknown),"",PIL,PINNACLE,Canada,N
1615,Canadian Airlines,(Unknown),CP,CDN,CANADIAN,Canada,Y
1616,Canadian Coast Guard,(Unknown),"",CTG,CANADIAN COAST GUARD,Canada,N
1617,Canadian Eagle Aviation,(Unknown),"",HIA,HAIDA,Canada,N
1618,Canadian Forces,(Unknown),"",CFC,CANFORCE,Canada,N
1619,Canadian Global Air Ambulance,(Unknown),"",BZD,BLIZZARD,Canada,N
1620,Canadian Helicopters,(Unknown),"",CDN,CANADIAN,Canada,N
1621,Canadian Interagency Forest Fire Centre,(Unknown),"",TKR,TANKER,Canada,N
1622,Canadian National Telecommunications,(Unknown),"",XNC,"",Canada,N
1623,Canadian North,(Unknown),5T,MPE,EMPRESS,Canada,Y
1624,Canadian Regional Airlines,(Unknown),"",CDR,CANADIAN REGIONAL,Canada,N
1625,Canadian Warplane Heritage Museum,(Unknown),"",CWH,WARPLANE HERITAGE,Canada,N
1626,Canadian Western Airlines,(Unknown),W2,CWA,CANADIAN WESTERN,Canada,N
1627,Canair,(Unknown),"",CWW,CANAIR,China,N
1628,Cancun Air,(Unknown),"",CUI,CAN-AIR,Mexico,N
1629,Cape Air,(Unknown),9K,KAP,CAIR,United States,Y
1630,Cape Air Transport,(Unknown),"",CTO,"",Australia,N
1631,Cape Central Airways,(Unknown),"",SEM,SEMO,United States,N
1632,Cape Smythe Air,(Unknown),"",CMY,CAPE SMYTHE AIR,United States,N
1633,Capital Air Service,(Unknown),"",CPX,CAPAIR,United States,N
1634,Capital Airlines,(Unknown),"",CPD,CAPITAL DELTA,Kenya,N
1635,Capital Airlines Limited,(Unknown),"",NCP,CAPITAL SHUTTLE,Nigeria,N
1636,Capital Cargo International Airlines,(Unknown),PT,CCI,CAPPY,United States,N
1637,Capital City Air Carriers,(Unknown),"",CCQ,CAP CITY,United States,N
1638,Capital Trading Aviation,(Unknown),"",EGL,PRESTIGE,United Kingdom,N
1639,Capitol Air Express,(Unknown),"",CEX,CAPITOL EXPRESS,United States,N
1640,Capitol Wings Airline,(Unknown),"",CWZ,CAPWINGS,United States,N
1641,Caravan Air,(Unknown),"",VAN,CAMEL,Mauritania,N
1642,Cardiff Wales Flying Club,(Unknown),"",CWN,CAMBRIAN,United Kingdom,N
1643,Cardinal/Air Virginia,(Unknown),"",FVA,AIR VIRGINIA,United States,N
1644,Cardolaar,(Unknown),"",GOL,CARGOLAAR,Namibia,N
1645,Cards Air Services,(Unknown),"",CDI,CARDS,Philippines,N
1646,Care Flight,(Unknown),"",CFH,CARE FLIGHT,Australia,N
1647,Carga Aerea Dominicana,(Unknown),"",CDM,CARGA AEREA,Dominican Republic,N
1648,Carga Express Internacional,(Unknown),"",EST,CARGAINTER,Mexico,N
1649,Cargo 360,(Unknown),GG,GGC,LONG-HAUL,United States,N
1650,Cargo Express,(Unknown),"",MCX,MAURICARGO,Mauritania,N
1651,Cargo Ivoire,(Unknown),"",CRV,CARGOIV,Ivory Coast,N
1652,Cargo Link (Caribbean),(Unknown),"",CLM,CARGO LINK,Barbados,N
1653,Cargo Three,(Unknown),"",CTW,THIRD CARGO,Panama,N
1654,Cargoitalia,(Unknown),2G,CRG,WHITE PELICAN,Italy,N
1655,Cargojet Airways,(Unknown),W8,CJT,CARGOJET,Canada,N
1656,Cargolux,(Unknown),CV,CLX,CARGOLUX,Luxembourg,N
1657,Cargoman,(Unknown),"",CGM,HOTEL CHARLIE,Oman,N
1658,Carib Aviation,(Unknown),"",DEL,RED TAIL,Antigua and Barbuda,N
1659,Carib Express,(Unknown),"",BCB,WAVEBIRD,Barbados,N
1660,Caribair,(Unknown),"",CBC,CARIBAIR,Dominican Republic,N
1661,Caribbean Air Cargo,(Unknown),"",DCC,CARICARGO,Barbados,N
1662,Caribbean Air Transport,(Unknown),"",CLT,CARIBBEAN,Netherlands,N
1663,Caribbean Airlines,(Unknown),BW,BWA,CARIBBEAN AIRLINES,Trinidad and Tobago,Y
1664,Caribbean Airways,(Unknown),"",IQQ,CARIBJET,Barbados,N
1665,Caribbean Express,(Unknown),"",TLC,CARIB-X,United States,N
1666,Caribbean Star Airlines,(Unknown),8B,GFI,CARIB STAR,Antigua and Barbuda,N
1667,Caribintair,(Unknown),"",CRT,CARIBINTAIR,Haiti,N
1668,Carill Aviation,(Unknown),"",CVG,CARILL,United Kingdom,N
1669,Carpatair,(Unknown),V3,KRP,CARPATAIR,Romania,Y
1670,Carranza,(Unknown),"",CRR,CARRANZA,Chile,N
1671,Carroll Air Service,(Unknown),"",ULS,ULSTER,United States,N
1672,Casement Aviation,(Unknown),"",CMT,CASEMENT,United States,N
1673,Casino Airline,(Unknown),"",CSO,CASAIR,United States,N
1674,Casper Air Service,(Unknown),"",CSP,CASPER AIR,United States,N
1675,Caspian Airlines,(Unknown),RV,CPN,CASPIAN,Iran,Y
1676,Castle Aviation,(Unknown),"",CSJ,CASTLE,United States,N
1677,Cat Aviation,(Unknown),"",CAZ,EUROCAT,Switzerland,N
1678,Catalina Flying Boats,(Unknown),"",CBT,CATALINA AIR,United States,N
1679,Catex,(Unknown),"",TEX,CATEX,France,N
1680,Cathay Pacific,(Unknown),CX,CPA,CATHAY,Hong Kong SAR of China,Y
1681,Caverton Helicopters,(Unknown),"",CJR,CAVERTON AIR,Nigeria,N
1682,Cayman Airways,(Unknown),KX,CAY,CAYMAN,Cayman Islands,Y
1683,Cebu Pacific,(Unknown),5J,CEB,CEBU AIR,Philippines,Y
1684,Cecil Aviation,(Unknown),"",CIL,CECIL,United Kingdom,N
1685,Cega Aviation,(Unknown),"",CEG,CEGA,United Kingdom,N
1686,Celtic Airways,(Unknown),"",CEC,CELTAIR,United Kingdom,N
1687,Celtic West,(Unknown),"",CWE,CELTIC,United Kingdom,N
1688,Centavia,(Unknown),7N,CNA,"",Serbia,N
1689,Cente D'Essais En Vol,(Unknown),"",CEV,CENTEV,France,N
1690,Centennial Airlines,(Unknown),"",CNL,WYO-AIR,United States,N
1691,Centennial Flight Centre,(Unknown),"",CNS,CENTENNIAL,Canada,N
1692,Center Vol,(Unknown),"",CVO,CENTERVOL,Spain,N
1693,Center-South,(Unknown),"",CTS,CENTER-SOUTH,Russia,N
1694,Centrafrican Airlines,(Unknown),"",CET,CENTRAFRICAIN,Central African Republic,N
1695,Central Air Express,(Unknown),"",CAX,CENTRAL EXPRESS,Democratic Republic of Congo,N
1696,Central Airlines,(Unknown),"",CTL,CENTRAL COMMUTER,United States,N
1697,Central Airways,(Unknown),"",CNY,CENTRAL LEONE,Sierra Leone,N
1698,Central American Airlines,(Unknown),"",ACN,AEROCENTRO,Nicaragua,N
1699,Central Aviation,(Unknown),"",YOG,YOGAN AIR,United States,N
1700,Central Connect Airlines,(Unknown),"",CCG,"",Czech Republic,Y
1701,Central De Discos De Reynosa,(Unknown),"",DRN,DISCOS REYNOSA,Mexico,N
1702,Central European Airlines,(Unknown),"",CMA,EUROCENTRAL,Czech Republic,N
1703,Central Flying Service,(Unknown),"",CHA,CHARTER CENTRAL,United States,N
1704,Central Mongolia Airways,(Unknown),"",CEM,CENTRAL MONGOLIA,Mongolia,N
1705,Central Mountain Air,(Unknown),"",GLR,GLACIER,Canada,N
1706,Central Queensland Aviation College,(Unknown),"",CQC,"",Australia,N
1707,Central Skyport,(Unknown),"",CSI,SKYPORT,United States,N
1708,Centralwings,(Unknown),C0,CLW,CENTRALWINGS,Poland,Y
1709,Centre Airlines,(Unknown),"",DTV,DUTCH VALLEY,United States,N
